timeframe,dataset_id,bar_id,session_date,start_timestamp,end_timestamp,completion,actual_duration_minutes,open,high,low,close,volume,source_bar_count
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d5909e0ade90b5c25f94aefb508147d7b332072e4895da88d7e0c75e02b2d89f,2024-07-03,2024-07-03T15:50:00+00:00,2024-07-03T15:55:00+00:00,completed,5,505.74,505.79,505.71,505.76,1574,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,72bca322840102e582db5c6ed3e73ad48cfd2bc938bfea2a3f11a609e4c5be71,2024-07-03,2024-07-03T15:55:00+00:00,2024-07-03T16:00:00+00:00,completed,5,505.75,505.8,505.72,505.77,1575,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,cc1300f2d58189c8bbabd4b6e7c660ac193a6bfda91b74d2981beb42fb8efa46,2024-07-03,2024-07-03T16:00:00+00:00,2024-07-03T16:05:00+00:00,completed,5,505.76,505.81,505.73,505.78,1576,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,98796f163ddcdd2ea4c969ee5653c43f1a1dcae39f96cd10801394d83a05792f,2024-07-03,2024-07-03T16:05:00+00:00,2024-07-03T16:10:00+00:00,completed,5,505.77,505.82,505.74,505.79,1577,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,75f73d380715d3a3c8fad0813b9f28de4d0fc48f538d7157a1435e1906914408,2024-07-03,2024-07-03T16:10:00+00:00,2024-07-03T16:15:00+00:00,completed,5,505.78,505.83,505.75,505.8,1578,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,14843fe81d82f212a0fa81dacdfa1fd59ff15bd09366afa113350422ee6c1bbe,2024-07-03,2024-07-03T16:15:00+00:00,2024-07-03T16:20:00+00:00,completed,5,505.79,505.84,505.76,505.81,1579,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,404666f84fe7b2d3d493461ae8ed100086f0884e82e642dcef1c67e30e484d37,2024-07-03,2024-07-03T16:20:00+00:00,2024-07-03T16:25:00+00:00,completed,5,505.8,505.85,505.77,505.82,1580,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,185f014a92ddc5554942d584cadcbc766fe3e1637e0d077d2ad69b70c8f6339a,2024-07-03,2024-07-03T16:25:00+00:00,2024-07-03T16:30:00+00:00,completed,5,505.81,505.86,505.78,505.83,1581,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d12f025f76e85f07afda900442717da1baf272f4ea0cf1b9bbdcf61a585e4bcb,2024-07-03,2024-07-03T16:30:00+00:00,2024-07-03T16:35:00+00:00,completed,5,505.82,505.87,505.79,505.84,1582,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,58cb6558d11946829e90f5e593dd486105c2ec0768e15cb8401dff38f09b7606,2024-07-03,2024-07-03T16:35:00+00:00,2024-07-03T16:40:00+00:00,completed,5,505.83,505.88,505.8,505.85,1583,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,502f06d816a17a04787792f42e09c0b2e3c0a02c3224fc5bd502e9cd30541c51,2024-07-03,2024-07-03T16:40:00+00:00,2024-07-03T16:45:00+00:00,completed,5,505.84,505.89,505.81,505.86,1584,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d1643af40cb6835c2c13708a2fc6e748032e15632040f5bf7366ed2b8d3bbc47,2024-07-03,2024-07-03T16:45:00+00:00,2024-07-03T16:50:00+00:00,completed,5,505.85,505.9,505.82,505.87,1585,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,39175297525fa2ea6740e93e6446199482c9a14860d8c8a535b773f265b490c4,2024-07-03,2024-07-03T16:50:00+00:00,2024-07-03T16:55:00+00:00,completed,5,505.86,505.91,505.83,505.88,1586,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5006449ea9e33bb6e124f2a03b6ac40ebf39b24b1f38bc8ecd3edd338cff8d6d,2024-07-03,2024-07-03T16:55:00+00:00,2024-07-03T17:00:00+00:00,completed,5,505.87,505.92,505.84,505.89,1587,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b136ceca2874942e37ccefe635912b584a670a00efef4133305ade5d2fa4e3dc,2024-07-05,2024-07-05T13:30:00+00:00,2024-07-05T13:35:00+00:00,completed,5,505.88,505.93,505.85,505.9,1588,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b66d694a3fcb30647e35ff8cc08006f0660907c5a294f59d5916e40c42158482,2024-07-05,2024-07-05T13:35:00+00:00,2024-07-05T13:40:00+00:00,completed,5,505.89,505.94,505.86,505.91,1589,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5f13b70d3ce88b03bfd06a5056ed0f94d115d4118a489e267e1230cb787238f4,2024-07-05,2024-07-05T13:40:00+00:00,2024-07-05T13:45:00+00:00,completed,5,505.9,505.95,505.87,505.92,1590,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,f90d7ce1949fdb7f8ff7927d3eb4ecd501256ed5ae534532e8a51966d589e819,2024-07-05,2024-07-05T13:45:00+00:00,2024-07-05T13:50:00+00:00,completed,5,505.91,505.96,505.88,505.93,1591,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1c30e28419c585fc75057eb73279d14c65d975fe58c4634b353230d2d0690704,2024-07-05,2024-07-05T13:50:00+00:00,2024-07-05T13:55:00+00:00,completed,5,505.92,505.97,505.89,505.94,1592,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,01cebb475feca8d4c610caa14d2cda7d33dab4826794a65e394cebe38a453853,2024-07-05,2024-07-05T13:55:00+00:00,2024-07-05T14:00:00+00:00,completed,5,505.93,505.98,505.9,505.95,1593,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bb6504d1ced38984a361c29cf82d9f3ca53ef60e5a92560ebd3fc0a085fcccb4,2024-07-05,2024-07-05T14:00:00+00:00,2024-07-05T14:05:00+00:00,completed,5,505.94,505.99,505.91,505.96,1594,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3b73038615a0f79ae4aad42865f880457608044269fd1e6ab5cc1e7308a33cac,2024-07-05,2024-07-05T14:05:00+00:00,2024-07-05T14:10:00+00:00,completed,5,505.95,506,505.92,505.97,1595,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,271d6751a5c322ca4075397ee19f78cfc0d0737c468a6638552d146e3f56bbe7,2024-07-05,2024-07-05T14:10:00+00:00,2024-07-05T14:15:00+00:00,completed,5,505.96,506.01,505.93,505.98,1596,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6db387abd56bf63f7510767f5f309e6e183e645f5ddbbe425416849120f410da,2024-07-05,2024-07-05T14:15:00+00:00,2024-07-05T14:20:00+00:00,completed,5,505.97,506.02,505.94,505.99,1597,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,14662563fcccd7d7c1c5f16bf0974268640d08970ead5f554c6646bacfb3ee23,2024-07-05,2024-07-05T14:20:00+00:00,2024-07-05T14:25:00+00:00,completed,5,505.98,506.03,505.95,506,1598,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1e4330f1f8c7c5c249abf35fac69fca13ee6e3ca40665a7a9b214b4f7c35b534,2024-07-05,2024-07-05T14:25:00+00:00,2024-07-05T14:30:00+00:00,completed,5,505.99,506.04,505.96,506.01,1599,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,10104028eb4a972dcd350dce4acc7de0cd3b07f646ce53ee2cb8db6822df5e31,2024-07-05,2024-07-05T14:30:00+00:00,2024-07-05T14:35:00+00:00,completed,5,506,506.05,505.97,506.02,1600,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5803668d2973bc77d6117246795897348066351084cf4c252b48068d8b605e22,2024-07-05,2024-07-05T14:35:00+00:00,2024-07-05T14:40:00+00:00,completed,5,506.01,506.06,505.98,506.03,1601,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,df96da0e54ec08be0268bd554deeff4c4701b5ad15d283ed060def3d904395ae,2024-07-05,2024-07-05T14:40:00+00:00,2024-07-05T14:45:00+00:00,completed,5,506.02,506.07,505.99,506.04,1602,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5daf0c1271357e69fdbe57c0c18e3a0053a0e10a08dd348d8fc8572d9911d0fc,2024-07-05,2024-07-05T14:45:00+00:00,2024-07-05T14:50:00+00:00,completed,5,506.03,506.08,506,506.05,1603,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,949c1ddcaaee40f652ac117374bd9878820f60b717a9f1130c59df29cd057539,2024-07-05,2024-07-05T14:50:00+00:00,2024-07-05T14:55:00+00:00,completed,5,506.04,506.09,506.01,506.06,1604,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e36d921469223829e0056a24a5b351b3204da3b389782aeddfb058a1f8e391c2,2024-07-05,2024-07-05T14:55:00+00:00,2024-07-05T15:00:00+00:00,completed,5,506.05,506.1,506.02,506.07,1605,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5b1147b8fbb18bda09cefb872094eaf7d2da4b5c833c508822145129d0a5560d,2024-07-05,2024-07-05T15:00:00+00:00,2024-07-05T15:05:00+00:00,completed,5,506.06,506.11,506.03,506.08,1606,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9672ee77aa59b5727985ab0f326c7a3cb270812fc1891d0b76be20a38841b6e4,2024-07-05,2024-07-05T15:05:00+00:00,2024-07-05T15:10:00+00:00,completed,5,506.07,506.12,506.04,506.09,1607,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,37e3a16ec5224ed54de768efeab05564d76d387cd6405f5ed30c387a147984e7,2024-07-05,2024-07-05T15:10:00+00:00,2024-07-05T15:15:00+00:00,completed,5,506.08,506.13,506.05,506.1,1608,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,1f3fe1d8498ccb611c5dd8e6ad15acf830f9e6ae0f00ac1cae30f1eddaa4cb3e,2024-07-05,2024-07-05T15:15:00+00:00,2024-07-05T15:20:00+00:00,completed,5,506.09,506.14,506.06,506.11,1609,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0cfb1e5e3325229a98a238ec78dba2d1ad22d3489d9fcdae2ab46a4f37f29e34,2024-07-05,2024-07-05T15:20:00+00:00,2024-07-05T15:25:00+00:00,completed,5,506.1,506.15,506.07,506.12,1610,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,205a57f8cb52fc90b1665eebfa1914d182d38f1663c5ca85baf4dc35f9cd67bd,2024-07-05,2024-07-05T15:25:00+00:00,2024-07-05T15:30:00+00:00,completed,5,506.11,506.16,506.08,506.13,1611,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,8c20c91d62703e2bda91d5b55ef4a4aa08034bb1ea4d4ab7d760cd36d67b7281,2024-07-05,2024-07-05T15:30:00+00:00,2024-07-05T15:35:00+00:00,completed,5,506.12,506.17,506.09,506.14,1612,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,61048f75c81c5eb0b6c20154762afa0952498afd6db6f3f4e825c8f65b5bbb12,2024-07-05,2024-07-05T15:35:00+00:00,2024-07-05T15:40:00+00:00,completed,5,506.13,506.18,506.1,506.15,1613,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bc3fee7f68c6c16bf286aa35d8fe911fafe92e59bd560724feff244a43abd34c,2024-07-05,2024-07-05T15:40:00+00:00,2024-07-05T15:45:00+00:00,completed,5,506.14,506.19,506.11,506.16,1614,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,55dffba23d63fb729cb1eadd7634800a4f3fbe088c287f84b62780201de5c662,2024-07-05,2024-07-05T15:45:00+00:00,2024-07-05T15:50:00+00:00,completed,5,506.15,506.2,506.12,506.17,1615,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c1bf7cd78ed3091aef7a1cc2b058dafa74e7269822ffcf06e4e1317e87e199f7,2024-07-05,2024-07-05T15:50:00+00:00,2024-07-05T15:55:00+00:00,completed,5,506.16,506.21,506.13,506.18,1616,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9cf1e52f3a94e30e7e1c24889036b7f3773fee14bb16112e50a9e8d24cabf9a4,2024-07-05,2024-07-05T15:55:00+00:00,2024-07-05T16:00:00+00:00,completed,5,506.17,506.22,506.14,506.19,1617,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6a01ee171c8f47ceeb2a661350a8224188a5e03758702b89a85f3af957fa5a0e,2024-07-05,2024-07-05T16:00:00+00:00,2024-07-05T16:05:00+00:00,completed,5,506.18,506.23,506.15,506.2,1618,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b194440c1ce0374d6be3f29fe172971707af4240e1df1de30dc9abbd12af03a4,2024-07-05,2024-07-05T16:05:00+00:00,2024-07-05T16:10:00+00:00,completed,5,506.19,506.24,506.16,506.21,1619,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b95248bc0b5ee51bc57273e1716b00e7a27769037dc33c742938f22d2c215fb9,2024-07-05,2024-07-05T16:10:00+00:00,2024-07-05T16:15:00+00:00,completed,5,506.2,506.25,506.17,506.22,1620,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,daf837f68114ed46dcd271ab0520a660e298203f6d859e2c40b3d0fbdadac3f7,2024-07-05,2024-07-05T16:15:00+00:00,2024-07-05T16:20:00+00:00,completed,5,506.21,506.26,506.18,506.23,1621,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6ef66107dbd97fb0cc45304ed5f7f31ea43a935e6d6ef3e94f993a6cbc9892a9,2024-07-05,2024-07-05T16:20:00+00:00,2024-07-05T16:25:00+00:00,completed,5,506.22,506.27,506.19,506.24,1622,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2d6b39de54fea266ee664e510d0e194253956ebdbe56ee4d9642079c9c06caf5,2024-07-05,2024-07-05T16:25:00+00:00,2024-07-05T16:30:00+00:00,completed,5,506.23,506.28,506.2,506.25,1623,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7057ba94f69c79f8840cea5eb72e6eefcd03424a2291c827e464c5fd2b9c6b15,2024-07-05,2024-07-05T16:30:00+00:00,2024-07-05T16:35:00+00:00,completed,5,506.24,506.29,506.21,506.26,1624,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,127bb8928e8d8ebdae26f768915cd7086c8413349926ac69ad1a83dbdcdfcbed,2024-07-05,2024-07-05T16:35:00+00:00,2024-07-05T16:40:00+00:00,completed,5,506.25,506.3,506.22,506.27,1625,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,ba7cf7da698e4b8f87fa41200ae18092e5f939997f8d5bbc3f64f46a6b370c6f,2024-07-05,2024-07-05T16:40:00+00:00,2024-07-05T16:45:00+00:00,completed,5,506.26,506.31,506.23,506.28,1626,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,9e45b3dc47f9f867abafeb14a156673ad408ff2b4cdc7979358ceb63b2830971,2024-07-05,2024-07-05T16:45:00+00:00,2024-07-05T16:50:00+00:00,completed,5,506.27,506.32,506.24,506.29,1627,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,470a3dd7c4e0bc54bb0614ac4e23f2b4615f6b63da50fc420fc1204bd6b3b296,2024-07-05,2024-07-05T16:50:00+00:00,2024-07-05T16:55:00+00:00,completed,5,506.28,506.33,506.25,506.3,1628,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6ef9c3f1797833468cf9d690323cc7466606086da0fbabac7f26e8177d1baa49,2024-07-05,2024-07-05T16:55:00+00:00,2024-07-05T17:00:00+00:00,completed,5,506.29,506.34,506.26,506.31,1629,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,21959f2575211940730e218eaa7c5f02a68478eb1f829dd3b788ccb057090040,2024-07-05,2024-07-05T17:00:00+00:00,2024-07-05T17:05:00+00:00,completed,5,506.3,506.35,506.27,506.32,1630,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,85dbe4cb3e668755536c4de3ab0d790a4941bd41151becbc642819936f77d31c,2024-07-05,2024-07-05T17:05:00+00:00,2024-07-05T17:10:00+00:00,completed,5,506.31,506.36,506.28,506.33,1631,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c2e5198be7d152cf9db9886dda3e80d9b50e4242e97d8b5372729b00fd9b37d1,2024-07-05,2024-07-05T17:10:00+00:00,2024-07-05T17:15:00+00:00,completed,5,506.32,506.37,506.29,506.34,1632,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c48ea721fe3ff0abae5be28659b570cb3d9f39e5cba6c7664440f535b07b4418,2024-07-05,2024-07-05T17:15:00+00:00,2024-07-05T17:20:00+00:00,completed,5,506.33,506.38,506.3,506.35,1633,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,84f671bc73f978d68d50ca6de4da71a1460b3b4059b416283e089d3ca19ad87a,2024-07-05,2024-07-05T17:20:00+00:00,2024-07-05T17:25:00+00:00,completed,5,506.34,506.39,506.31,506.36,1634,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,59376e60e7b0f88189d05a80a758a28d1c3ed1138ef5cb4f74a1225c54f02722,2024-07-05,2024-07-05T17:25:00+00:00,2024-07-05T17:30:00+00:00,completed,5,506.35,506.4,506.32,506.37,1635,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,e1455e1c49eefbcf73ce81254a1ccc133075a8349ad9eae95c99e64d906229db,2024-07-05,2024-07-05T17:30:00+00:00,2024-07-05T17:35:00+00:00,completed,5,506.36,506.41,506.33,506.38,1636,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,38c01f1889284c4e223f83769ad1091c3a54c4060a6c745a9e957e9b160ad400,2024-07-05,2024-07-05T17:35:00+00:00,2024-07-05T17:40:00+00:00,completed,5,506.37,506.42,506.34,506.39,1637,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c6a09e04e20a674b43396f27e1a484825fbdf921b4463c85a4fc9a6926d52a49,2024-07-05,2024-07-05T17:40:00+00:00,2024-07-05T17:45:00+00:00,completed,5,506.38,506.43,506.35,506.4,1638,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d37355570c930cde52a4a8d93a0af77b67f57a5e73609692a71a347267e56baa,2024-07-05,2024-07-05T17:45:00+00:00,2024-07-05T17:50:00+00:00,completed,5,506.39,506.44,506.36,506.41,1639,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,6b5ef2db13f4294cbb61b0cb6aa8aec930fa235a829f6822341e030fc2eadee0,2024-07-05,2024-07-05T17:50:00+00:00,2024-07-05T17:55:00+00:00,completed,5,506.4,506.45,506.37,506.42,1640,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,3d13bfd387afae033c7098fc3b262baa5943ffbe49e85a44df997018c499cc7d,2024-07-05,2024-07-05T17:55:00+00:00,2024-07-05T18:00:00+00:00,completed,5,506.41,506.46,506.38,506.43,1641,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b43f281e69a3c56076ffa48268e07af537a02eae6a7951cb1a0aa6940baab022,2024-07-05,2024-07-05T18:00:00+00:00,2024-07-05T18:05:00+00:00,completed,5,506.42,506.47,506.39,506.44,1642,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,bda1c534ce667488ecb0d6b3575fc1e161d03b726cfec00d06e2bed07629e10b,2024-07-05,2024-07-05T18:05:00+00:00,2024-07-05T18:10:00+00:00,completed,5,506.43,506.48,506.4,506.45,1643,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,8434f0fd473b650db0b3630fb1cf6fbed06730b5774d3558ae16255190158d34,2024-07-05,2024-07-05T18:10:00+00:00,2024-07-05T18:15:00+00:00,completed,5,506.44,506.49,506.41,506.46,1644,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b4ea9e266355f6cdb686c22959027026b5247aae0eb2204efb76918aac78dda6,2024-07-05,2024-07-05T18:15:00+00:00,2024-07-05T18:20:00+00:00,completed,5,506.45,506.5,506.42,506.47,1645,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a2833607ccf42ccab9b53d9464bc32af774bbd7f10b84d03e37450b2de93f133,2024-07-05,2024-07-05T18:20:00+00:00,2024-07-05T18:25:00+00:00,completed,5,506.46,506.51,506.43,506.48,1646,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,0fe59f371b62f3f915e38ec1de481ccd6d1c1a908c691fac1beb142abf368fff,2024-07-05,2024-07-05T18:25:00+00:00,2024-07-05T18:30:00+00:00,completed,5,506.47,506.52,506.44,506.49,1647,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,44c13df7d4293efc0bb646a9e91e8810af8f6263fc9dc1d0336e03b4639fe900,2024-07-05,2024-07-05T18:30:00+00:00,2024-07-05T18:35:00+00:00,completed,5,506.48,506.53,506.45,506.5,1648,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,7801cbdb7ce56ffb83c8532998717a56e2d0c7126ad53c4825bf445f141d8a3e,2024-07-05,2024-07-05T18:35:00+00:00,2024-07-05T18:40:00+00:00,completed,5,506.49,506.54,506.46,506.51,1649,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,c26a646b933527b2826a5ed890ef3080e4dd9847f8681b95070993dd8d570182,2024-07-05,2024-07-05T18:40:00+00:00,2024-07-05T18:45:00+00:00,completed,5,506.5,506.55,506.47,506.52,1650,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,d083affdbac5e08eef2da1a44fe41bf3cea365efcfa96e74911e864a62d517be,2024-07-05,2024-07-05T18:45:00+00:00,2024-07-05T18:50:00+00:00,completed,5,506.51,506.56,506.48,506.53,1651,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,a601c3a2bdc7533919cd813c5e68041e9c4c55d8dc90b005576196190e077054,2024-07-05,2024-07-05T18:50:00+00:00,2024-07-05T18:55:00+00:00,completed,5,506.52,506.57,506.49,506.54,1652,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,baf9e445294460c7e257cc7a23dbacb723594f228e09fbef8e665c1439c355aa,2024-07-05,2024-07-05T18:55:00+00:00,2024-07-05T19:00:00+00:00,completed,5,506.53,506.58,506.5,506.55,1653,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,16652953092d135052ff32bbeea13782acb2340b7dbe352c40bf7fc0368cb175,2024-07-05,2024-07-05T19:00:00+00:00,2024-07-05T19:05:00+00:00,completed,5,506.54,506.59,506.51,506.56,1654,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,8aaa75c525fd18d36953f6292fdd6cab8133d541a35370bc74f3852daaa9e419,2024-07-05,2024-07-05T19:05:00+00:00,2024-07-05T19:10:00+00:00,completed,5,506.55,506.6,506.52,506.57,1655,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,aaaf6c9e751f930e56515c1feeeff4bde3e462be79c307c0102122b63aff9f39,2024-07-05,2024-07-05T19:10:00+00:00,2024-07-05T19:15:00+00:00,completed,5,506.56,506.61,506.53,506.58,1656,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,da9043e4361d39bd774f20c90415cde5b12fe8cb399b19e57395487e0216b195,2024-07-05,2024-07-05T19:15:00+00:00,2024-07-05T19:20:00+00:00,completed,5,506.57,506.62,506.54,506.59,1657,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,96566555363911faf84d059215f9a06a12bb806e4f654fad5862ca831eadcf26,2024-07-05,2024-07-05T19:20:00+00:00,2024-07-05T19:25:00+00:00,completed,5,506.58,506.63,506.55,506.6,1658,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,b838b3d6c763a8a0907170b54785e36da651fe9461dae8e6d38a2fcfb049eaad,2024-07-05,2024-07-05T19:25:00+00:00,2024-07-05T19:30:00+00:00,completed,5,506.59,506.64,506.56,506.61,1659,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,2704944b13b32d0213c5b26a38eebf499bae3592466c58800f2345b4c5358754,2024-07-05,2024-07-05T19:30:00+00:00,2024-07-05T19:35:00+00:00,completed,5,506.6,506.65,506.57,506.62,1660,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,015bde4ba4e37b50e43d8372e505c6368869621db99fe6421b19a4ab3cacd60a,2024-07-05,2024-07-05T19:35:00+00:00,2024-07-05T19:40:00+00:00,completed,5,506.61,506.66,506.58,506.63,1661,1
5m,bbd21df977755393ba8f7c800d26a0bbe67ca6f60788c9226bde3d6828bc5795,5255e37099e22de69418da507eaeda27e80c0dba343d0b222de92979326c9f47,2024-07-05,2024-07-05T19:40:00+00:00,2024-07-05T19:45:00+00:00,completed,5,506.62,506.67,506.59,506.64,1662,1
